Station Carrefour ID,Date,Enseigne Concurrente,Produit,Inférieur,Supérieur,Égal
38240003,2024-07-20,Avia,GPLc,0,1,0
94430003,2024-06-24,BP,GPLc,0,14,0
94430003,2024-03-08,CORA,GPLc,0,1,0
71100002,2024-05-06,Leclerc,GPLc,0,3,0
78410002,2024-03-25,Avia,GPLc,0,2,0
13741001,2024-07-12,BP,GPLc,0,1,0
71100002,2024-03-22,BP,GPLc,0,1,0
4000001,2024-06-01,Auchan,GPLc,0,1,0
12400001,2024-07-29,Leclerc,GPLc,0,0,1
31190003,2024-02-27,Avia,GPLc,0,1,0
6156001,2024-01-08,Géant,GPLc,1,0,1
29290001,2024-02-28,Total Access,GPLc,0,2,0
38150001,2024-04-27,ENI,GPLc,0,1,0
94430003,2024-01-07,Auchan,GPLc,0,1,0
13741001,2024-01-11,BP,GPLc,0,1,0
94430003,2024-06-20,CORA,GPLc,0,1,0
60280001,2024-03-01,Esso,GPLc,0,1,0
13741001,2024-07-03,Leclerc,GPLc,1,0,0
29290001,2024-08-12,Géant,GPLc,0,1,0
47200008,2024-05-10,Systéme U,GPLc,1,0,0
59430001,2024-01-08,Total,GPLc,2,0,0
31370001,2024-08-02,Total Access,GPLc,3,0,0
59160002,2024-04-07,CORA,GPLc,1,3,0
17170003,2024-04-26,Avia,GPLc,0,1,0
94430003,2024-02-07,Avia,GPLc,0,3,0
50300001,2024-03-19,Leclerc,GPLc,1,1,0
59160002,2024-06-07,CORA,GPLc,2,1,1
31170001,2024-02-24,Avia,GPLc,0,1,0
38240003,2024-05-13,Systéme U,GPLc,0,1,0
50300001,2024-05-08,Intermarché,GPLc,0,1,0
74200003,2024-05-22,Avia,GPLc,0,1,0
69132001,2024-05-26,BP,GPLc,1,2,0
31190003,2024-02-20,Auchan,GPLc,1,0,0
35301001,2024-07-21,Systéme U,GPLc,0,2,1
13741001,2024-05-14,Total Access,GPLc,7,0,0
13220003,2024-08-02,BP,GPLc,0,1,0
13741001,2024-04-16,Avia,GPLc,0,2,0
59290001,2024-07-11,Auchan,GPLc,0,3,0
29300004,2024-02-13,Avia,GPLc,0,1,0
56190011,2024-01-31,Géant,GPLc,1,0,0
69200001,2024-02-28,Auchan,GPLc,1,2,0
13741001,2024-01-28,Avia,GPLc,0,2,0
38150001,2024-03-27,Leclerc,GPLc,0,1,0
50300001,2024-05-22,Intermarché,GPLc,0,1,0
69132001,2024-03-17,Roady,GPLc,0,1,0
69200001,2024-07-03,BP,GPLc,0,3,0
13220003,2024-04-04,Avia,GPLc,0,2,0
38240003,2024-01-19,Systéme U,GPLc,0,1,0
38240003,2024-01-21,Systéme U,GPLc,0,1,0
78410002,2024-03-28,Total,GPLc,0,4,0
59160002,2024-02-23,Total,GPLc,1,2,0
56006001,2024-06-20,Leclerc,GPLc,0,0,1
13220003,2024-01-21,Avia,GPLc,0,2,0
38150001,2024-01-29,ENI,GPLc,0,1,0
69200001,2024-01-14,ENI,GPLc,0,1,0
38150001,2024-01-01,Total Access,GPLc,0,5,0
38150001,2024-01-10,Leclerc,GPLc,0,1,0
29290001,2024-05-15,Total Access,GPLc,0,2,0
56006001,2024-04-17,Total Access,GPLc,0,1,0
71100002,2024-06-03,Géant,GPLc,0,1,0
31220002,2024-07-25,Intermarché,GPLc,1,0,0
6156001,2024-01-26,Total,GPLc,0,3,0
34600001,2024-08-04,Dyneff,GPLc,1,0,0
31190003,2024-03-31,Leclerc,GPLc,1,0,0
78410002,2024-03-19,Total Access,GPLc,0,4,1
38150001,2024-02-18,Total,GPLc,0,2,0
31370001,2024-03-14,Auchan,GPLc,1,0,0
69200001,2024-01-20,Systéme U,GPLc,0,1,0
62901001,2024-07-30,Esso,GPLc,0,1,0
4000001,2024-02-05,Auchan,GPLc,1,0,0
29196001,2024-04-11,Total,GPLc,0,1,0
30900002,2024-03-18,Total,GPLc,0,1,1
12400001,2024-06-17,Leclerc,GPLc,0,0,1
69132001,2024-05-18,BP,GPLc,1,2,0
31220002,2024-07-11,Intermarché,GPLc,1,0,0
34600001,2024-08-06,Auchan,GPLc,1,0,0
6156001,2024-04-10,Avia,GPLc,0,2,0
69200001,2024-05-14,BP,GPLc,0,3,0
59160002,2024-06-23,Avia,GPLc,0,2,0
69132001,2024-04-03,Auchan,GPLc,1,1,1
62901001,2024-01-29,Esso,GPLc,1,0,0
59290001,2024-06-22,Auchan,GPLc,0,3,0
31170001,2024-02-20,Avia,GPLc,0,1,0
31170001,2024-03-13,Géant,GPLc,1,0,0
56006001,2024-04-27,Total Access,GPLc,0,1,0
13220003,2024-07-30,Leclerc,GPLc,0,1,0
78410002,2024-07-31,Total Access,GPLc,0,4,1
31220002,2024-03-07,Systéme U,GPLc,1,0,1
38150001,2024-01-24,Auchan,GPLc,1,1,0
35301001,2024-06-03,Intermarché,GPLc,0,1,0
78410002,2024-08-03,Auchan,GPLc,1,0,0
94430003,2024-06-29,BP,GPLc,0,14,0
29300004,2024-08-08,Avia,GPLc,0,1,0
69132001,2024-07-14,Auchan,GPLc,2,1,0
4000001,2024-03-05,Auchan,GPLc,1,0,0
78410002,2024-02-08,Total,GPLc,0,4,0
69200001,2024-06-30,Total Access,GPLc,0,1,0
13741001,2024-03-23,Auchan,GPLc,1,0,0
38150001,2024-01-03,Auchan,GPLc,0,2,0
6156001,2024-07-11,Total,GPLc,0,3,0
31220002,2024-06-11,Intermarché,GPLc,1,0,0
50300001,2024-04-01,Intermarché,GPLc,0,1,0
71100002,2024-04-21,Géant,GPLc,0,1,0
78410002,2024-07-28,Total,GPLc,0,4,0
59290001,2024-06-20,Avia,GPLc,0,2,0
13741001,2024-05-09,Auchan,GPLc,1,0,0
13741001,2024-07-04,Avia,GPLc,0,2,0
30900002,2024-01-24,Intermarché,GPLc,0,2,0
38150001,2024-05-01,Auchan,GPLc,1,1,0
29300004,2024-01-09,Casino,GPLc,0,1,0
29280001,2024-04-21,Total Access,GPLc,0,2,0
31370001,2024-06-24,Intermarché,GPLc,2,0,0
29300004,2024-03-23,Intermarché,GPLc,1,0,1
31190003,2024-02-13,Auchan,GPLc,1,0,0
78120003,2024-01-10,BP,GPLc,0,5,0
35301001,2024-04-02,Intermarché,GPLc,0,1,0
78410002,2024-03-11,Intermarché,GPLc,0,1,0
94430003,2024-01-17,Avia,GPLc,0,3,0
31370001,2024-03-16,Total Access,GPLc,3,0,0
17170003,2024-04-20,Systéme U,GPLc,1,2,0
13741001,2024-06-23,Géant,GPLc,0,1,0
59430001,2024-01-19,Total Access,GPLc,1,0,0
56006001,2024-07-13,Intermarché,GPLc,0,1,0
34600001,2024-01-12,Dyneff,GPLc,1,0,0
69132001,2024-04-09,Total Access,GPLc,1,0,0
69132001,2024-05-05,ENI,GPLc,0,1,0
69132001,2024-03-09,ENI,GPLc,0,1,0
13741001,2024-01-22,Dyneff,GPLc,0,1,0
29196001,2024-06-07,Leclerc,GPLc,1,0,2
59290001,2024-01-19,Systéme U,GPLc,0,1,0
47200008,2024-01-13,Intermarché,GPLc,1,0,0
6156001,2024-01-05,Avia,GPLc,0,2,0
17170003,2024-07-27,Systéme U,GPLc,1,2,0
35301001,2024-03-12,Systéme U,GPLc,1,2,0
6156001,2024-08-01,Avia,GPLc,0,2,0
31190003,2024-01-11,Total Access,GPLc,3,0,0
31190003,2024-05-28,Total Access,GPLc,3,0,0
31190003,2024-01-09,Total Access,GPLc,3,0,0
31170001,2024-05-23,Auchan,GPLc,1,0,0
69132001,2024-04-02,Total Access,GPLc,1,0,0
38150001,2024-01-14,BP,GPLc,0,5,0
34600001,2024-01-25,Intermarché,GPLc,1,0,0
69132001,2024-05-14,ENI,GPLc,0,1,0
94430003,2024-04-06,Esso,GPLc,1,4,0
56006001,2024-07-16,Total,GPLc,0,1,0
71100002,2024-07-24,Géant,GPLc,0,1,0
94430003,2024-02-29,Leclerc,GPLc,0,1,0
22200003,2024-07-31,Intermarché,GPLc,0,1,0
38150001,2024-02-24,Systéme U,GPLc,0,1,0
22200003,2024-04-26,Intermarché,GPLc,0,1,0
29196001,2024-05-02,Total,GPLc,0,1,0
59290001,2024-06-16,CORA,GPLc,0,3,0
38150001,2024-01-07,Systéme U,GPLc,0,1,0
38240003,2024-01-29,Systéme U,GPLc,0,1,0
60280001,2024-02-10,Esso,GPLc,0,1,0
31370001,2024-08-05,Avia,GPLc,1,0,0
29196001,2024-05-05,Total Access,GPLc,0,0,1
31170001,2024-04-27,Total Access,GPLc,3,0,0
94430003,2024-02-16,Total Access,GPLc,0,13,0
13220003,2024-06-24,ENI,GPLc,0,2,0
94430003,2024-04-24,Esso,GPLc,0,5,0
69200001,2024-05-26,Roady,GPLc,0,1,0
71100002,2024-01-14,ENI,GPLc,0,1,0
31170001,2024-06-11,Total Access,GPLc,3,0,0
94430003,2024-03-05,Total,GPLc,11,0,0
38150001,2024-01-17,BP,GPLc,0,5,0
6156001,2024-04-12,Avia,GPLc,0,2,0
29290001,2024-05-25,Géant,GPLc,0,1,0
13220003,2024-06-12,Géant,GPLc,0,1,0
13741001,2024-02-19,Total,GPLc,1,2,0
30900002,2024-02-19,Leclerc,GPLc,0,1,0
56006001,2024-01-18,Intermarché,GPLc,0,1,0
13741001,2024-05-21,Total,GPLc,1,2,0
78120003,2024-02-15,Total Access,GPLc,0,5,0
12400001,2024-07-28,Leclerc,GPLc,0,0,1
78410002,2024-02-12,BP,GPLc,0,6,0
78120003,2024-01-15,Total,GPLc,0,3,0
56006001,2024-06-20,Total,GPLc,0,1,0
13220003,2024-04-07,Total,GPLc,0,2,0
31190003,2024-08-08,Intermarché,GPLc,1,0,2
38150001,2024-04-14,Auchan,GPLc,1,1,0
59160002,2024-03-10,Auchan,GPLc,0,2,1
31170001,2024-03-08,Auchan,GPLc,1,0,0
29290001,2024-01-06,Géant,GPLc,0,1,0
56190011,2024-04-26,Leclerc,GPLc,1,0,1
38150001,2024-06-09,Total Access,GPLc,0,5,0
71100002,2024-02-12,Géant,GPLc,0,1,0
47200008,2024-06-27,Leclerc,GPLc,3,0,2
31170001,2024-07-28,Systéme U,GPLc,2,1,0
31220002,2024-06-05,Intermarché,GPLc,1,0,0
59430001,2024-04-20,Total Access,GPLc,1,0,0
38150001,2024-04-26,Total Access,GPLc,0,2,3
78410002,2024-05-21,Total Access,GPLc,0,4,1
59430001,2024-07-18,CORA,GPLc,0,0,1
22200003,2024-03-03,Total Access,GPLc,0,2,0
56190011,2024-03-19,Géant,GPLc,1,0,0
59290001,2024-06-14,Avia,GPLc,0,2,0
34600001,2024-04-12,Auchan,GPLc,1,0,0
60280001,2024-03-12,Total,GPLc,0,1,0
31190003,2024-04-26,Total,GPLc,1,0,0
50300001,2024-03-05,Leclerc,GPLc,2,0,0
17170003,2024-03-17,Avia,GPLc,0,1,0
38150001,2024-01-20,Dyneff,GPLc,0,1,0
94430003,2024-02-16,Leclerc,GPLc,0,1,0
47200008,2024-05-28,Intermarché,GPLc,1,0,0
78120003,2024-05-28,Auchan,GPLc,0,1,0
69132001,2024-07-05,Roady,GPLc,0,1,0
59290001,2024-04-14,Systéme U,GPLc,0,1,0
29280001,2024-03-16,Total,GPLc,0,1,0
69200001,2024-05-12,Roady,GPLc,0,1,0
38150001,2024-07-26,Total Access,GPLc,0,5,0
31190003,2024-01-31,Systéme U,GPLc,1,1,0
29280001,2024-04-14,Total,GPLc,0,1,0
78120003,2024-05-24,Total Access,GPLc,0,5,0
31190003,2024-02-19,Avia,GPLc,0,1,0
30900002,2024-07-06,Total Access,GPLc,0,0,2
31370001,2024-02-10,Total,GPLc,1,1,0
29196001,2024-07-28,Total,GPLc,0,1,0
6156001,2024-04-29,Total,GPLc,0,3,0
59430001,2024-02-29,Total,GPLc,1,1,0
13741001,2024-02-28,Leclerc,GPLc,1,0,0
31170001,2024-06-10,Géant,GPLc,1,0,0
59160002,2024-03-30,Systéme U,GPLc,0,1,0
38240003,2024-08-12,Total,GPLc,2,1,0
13220003,2024-03-15,Géant,GPLc,1,2,0
38150001,2024-02-27,Dyneff,GPLc,0,1,0
13741001,2024-05-07,Total Access,GPLc,7,0,0
31370001,2024-07-02,Total,GPLc,1,1,0
13741001,2024-02-27,Auchan,GPLc,0,1,0
31370001,2024-07-20,Avia,GPLc,1,0,0
69132001,2024-07-01,Avia,GPLc,0,2,0
31170001,2024-04-15,Systéme U,GPLc,1,2,0
59160002,2024-06-20,Total Access,GPLc,4,0,0
31170001,2024-06-20,Avia,GPLc,0,1,0
69132001,2024-04-05,Auchan,GPLc,1,1,1
59290001,2024-04-19,Systéme U,GPLc,0,1,0
31190003,2024-06-07,Avia,GPLc,1,0,0
59160002,2024-04-26,Auchan,GPLc,3,0,0
62901001,2024-03-04,Total,GPLc,1,1,0
59430001,2024-03-01,Total Access,GPLc,1,0,0
47200008,2024-03-21,Intermarché,GPLc,1,0,0
69132001,2024-01-16,Total Access,GPLc,1,0,0
71100002,2024-06-05,BP,GPLc,0,1,0
13220003,2024-04-06,Géant,GPLc,2,1,0
47200008,2024-04-20,Leclerc,GPLc,3,0,2
56190011,2024-08-05,Auchan,GPLc,1,0,0
78120003,2024-08-03,BP,GPLc,0,4,0
29300004,2024-05-22,Casino,GPLc,0,1,0
17170003,2024-08-06,Total,GPLc,0,1,0
56006001,2024-05-27,Leclerc,GPLc,0,0,1
59160002,2024-03-11,Total Access,GPLc,1,4,0
59160002,2024-05-11,Total Access,GPLc,5,0,0
78410002,2024-06-09,Intermarché,GPLc,0,1,0
94430003,2024-04-24,CORA,GPLc,0,1,0
6156001,2024-01-13,BP,GPLc,0,2,0
78120003,2024-04-25,Intermarché,GPLc,0,1,0
31220002,2024-04-03,Total,GPLc,1,1,0
12400001,2024-06-28,Leclerc,GPLc,0,0,1
59290001,2024-03-13,Avia,GPLc,0,2,0
94430003,2024-07-15,Systéme U,GPLc,0,1,0
17170003,2024-04-13,Total Access,GPLc,0,2,0
13741001,2024-04-07,Auchan,GPLc,1,0,0
38240003,2024-07-11,Total Access,GPLc,0,3,1
69132001,2024-03-01,Esso,GPLc,0,1,0
29290001,2024-07-31,Géant,GPLc,0,1,0
50300001,2024-05-21,Systéme U,GPLc,1,0,0
50300001,2024-03-17,Systéme U,GPLc,1,0,0
69200001,2024-08-05,ENI,GPLc,0,1,0
35301001,2024-06-16,Intermarché,GPLc,0,1,0
34600001,2024-06-10,Systéme U,GPLc,0,1,0
38150001,2024-01-11,BP,GPLc,0,5,0
59160002,2024-04-09,Total Access,GPLc,5,0,0
59290001,2024-06-04,Intermarché,GPLc,0,1,0
78120003,2024-08-10,Avia,GPLc,0,1,0
60280001,2024-02-18,Auchan,GPLc,0,1,0
38150001,2024-05-30,Intermarché,GPLc,0,1,0
94430003,2024-07-12,CORA,GPLc,0,1,0
31170001,2024-02-20,Systéme U,GPLc,1,2,0
94430003,2024-05-15,CORA,GPLc,0,1,0
13741001,2024-05-05,ENI,GPLc,0,2,0
47200008,2024-05-01,Systéme U,GPLc,1,0,0
38240003,2024-02-29,Systéme U,GPLc,0,1,0
4000001,2024-02-07,Systéme U,GPLc,0,1,0
69132001,2024-02-06,Systéme U,GPLc,0,1,0
34600001,2024-06-16,Intermarché,GPLc,1,0,0
31370001,2024-08-01,Systéme U,GPLc,1,0,1
78120003,2024-05-15,Avia,GPLc,0,1,0
59430001,2024-06-19,CORA,GPLc,0,0,1
31170001,2024-01-03,Auchan,GPLc,1,0,0
13220003,2024-08-01,ENI,GPLc,0,2,0
60280001,2024-05-24,Auchan,GPLc,0,1,0
94430003,2024-01-04,Total Access,GPLc,2,11,0
78120003,2024-07-30,Total Access,GPLc,0,5,0
13741001,2024-02-26,Géant,GPLc,0,3,0
31370001,2024-01-15,Intermarché,GPLc,2,0,0
71100002,2024-05-10,Auchan,GPLc,0,1,0
78410002,2024-05-31,Total Access,GPLc,0,4,1
4000001,2024-06-04,Systéme U,GPLc,0,1,0
29300004,2024-02-24,Casino,GPLc,1,0,0
17170003,2024-06-13,Total Access,GPLc,0,2,0
30900002,2024-02-28,Total Access,GPLc,0,0,2
34600001,2024-05-03,Dyneff,GPLc,1,0,0
31220002,2024-01-24,Systéme U,GPLc,0,0,2
71100002,2024-05-02,Géant,GPLc,0,1,0
31170001,2024-03-17,Intermarché,GPLc,3,2,0
69200001,2024-01-04,Total Access,GPLc,1,0,0
35301001,2024-01-23,Systéme U,GPLc,0,3,0
78120003,2024-06-06,Esso,GPLc,0,1,0
17170003,2024-06-04,Systéme U,GPLc,1,2,0
22200003,2024-08-09,Intermarché,GPLc,0,1,0
15100005,2024-03-28,Intermarché,GPLc,1,0,0
30900002,2024-06-10,Total Access,GPLc,0,0,2
31170001,2024-06-13,Total,GPLc,1,0,0
13741001,2024-06-24,Leclerc,GPLc,1,0,0
56190011,2024-02-29,Leclerc,GPLc,2,0,0
59160002,2024-04-01,Avia,GPLc,0,2,0
30900002,2024-02-18,Leclerc,GPLc,0,1,0
69200001,2024-01-06,Roady,GPLc,0,1,0
69132001,2024-04-06,Total,GPLc,0,1,0
94430003,2024-02-01,Leclerc,GPLc,0,1,0
13741001,2024-03-03,Leclerc,GPLc,1,0,0
31190003,2024-04-16,Intermarché,GPLc,1,0,2
56006001,2024-04-24,Total,GPLc,0,1,0
78120003,2024-04-12,Esso,GPLc,0,1,0
13741001,2024-06-22,Leclerc,GPLc,1,0,0
56006001,2024-01-01,Total,GPLc,0,1,0
59290001,2024-08-02,Auchan,GPLc,0,3,0
38150001,2024-06-10,Total,GPLc,0,2,0
94430003,2024-07-06,Leclerc,GPLc,0,1,0
59160002,2024-01-27,Total,GPLc,1,2,0
94430003,2024-03-17,Leclerc,GPLc,0,1,0
13741001,2024-01-25,Total Access,GPLc,1,2,4
31220002,2024-05-24,Systéme U,GPLc,1,0,1
56190011,2024-06-28,Leclerc,GPLc,2,0,0
29196001,2024-01-01,Total,GPLc,0,1,0
31220002,2024-04-09,Intermarché,GPLc,1,0,0
4000001,2024-08-07,Auchan,GPLc,0,1,0
31190003,2024-02-14,Avia,GPLc,0,1,0
69200001,2024-06-16,Esso,GPLc,0,1,0
31190003,2024-06-25,Auchan,GPLc,1,0,0
31170001,2024-07-09,Total,GPLc,1,0,0
69200001,2024-02-25,Avia,GPLc,0,2,0
34600001,2024-01-01,Auchan,GPLc,1,0,0
59160002,2024-01-25,Total,GPLc,1,2,0
71100002,2024-02-08,BP,GPLc,0,1,0
31220002,2024-02-25,Systéme U,GPLc,1,0,1
17170003,2024-07-22,Systéme U,GPLc,1,2,0
59160002,2024-07-21,Systéme U,GPLc,0,1,0
59430001,2024-02-18,Total,GPLc,1,1,0
78120003,2024-01-25,Esso,GPLc,0,1,0
94430003,2024-03-31,BP,GPLc,0,14,0
71100002,2024-07-11,ENI,GPLc,0,1,0
38240003,2024-03-02,Avia,GPLc,0,1,0
78410002,2024-04-01,Total,GPLc,0,4,0
78120003,2024-02-24,BP,GPLc,0,5,0
69200001,2024-07-12,Total,GPLc,0,1,0
71100002,2024-05-11,Géant,GPLc,0,1,0
38150001,2024-08-12,BP,GPLc,0,5,0
29300004,2024-05-05,Total Access,GPLc,1,2,0
31220002,2024-07-17,Total,GPLc,1,1,0
47200008,2024-02-14,Systéme U,GPLc,1,0,0
6156001,2024-06-06,Avia,GPLc,0,2,0
31190003,2024-03-17,Systéme U,GPLc,1,1,0
94430003,2024-01-30,Leclerc,GPLc,0,1,0
38150001,2024-02-14,Auchan,GPLc,1,1,0
71100002,2024-05-09,Auchan,GPLc,0,1,0
35301001,2024-07-16,Intermarché,GPLc,0,1,0
78410002,2024-06-28,Intermarché,GPLc,0,1,0
13741001,2024-02-18,Total,GPLc,1,2,0
56006001,2024-04-18,Avia,GPLc,0,1,0
38150001,2024-03-25,Total Access,GPLc,3,2,0
29196001,2024-02-02,Total,GPLc,0,1,0
38150001,2024-08-07,Total Access,GPLc,0,5,0
56006001,2024-01-23,Total,GPLc,0,1,0
13741001,2024-07-17,Total,GPLc,0,2,1
50300001,2024-03-13,Intermarché,GPLc,0,1,0
94430003,2024-02-22,Total,GPLc,0,11,0
13741001,2024-08-03,ENI,GPLc,0,2,0
13741001,2024-04-11,Géant,GPLc,2,1,0
31170001,2024-04-11,Intermarché,GPLc,3,2,0
59290001,2024-04-16,Total,GPLc,1,1,0
59160002,2024-01-16,Total,GPLc,1,2,0
30900002,2024-05-24,Total Access,GPLc,0,0,2
38150001,2024-03-20,BP,GPLc,0,5,0
59160002,2024-05-29,Auchan,GPLc,3,0,0
59160002,2024-07-29,CORA,GPLc,3,1,0
4000001,2024-01-01,Systéme U,GPLc,1,0,0
38150001,2024-06-14,Leclerc,GPLc,0,1,0
31170001,2024-01-15,Avia,GPLc,0,1,0
56190011,2024-06-18,Leclerc,GPLc,2,0,0
69200001,2024-05-09,Esso,GPLc,0,1,0
69200001,2024-07-15,Roady,GPLc,0,1,0
34600001,2024-04-11,Leclerc,GPLc,0,0,1
69132001,2024-03-07,Total,GPLc,0,1,0
31220002,2024-04-12,Systéme U,GPLc,1,0,1
12400001,2024-06-01,Leclerc,GPLc,0,0,1
56190011,2024-01-23,Leclerc,GPLc,2,0,0
69200001,2024-03-25,Roady,GPLc,0,1,0
71100002,2024-04-08,Auchan,GPLc,0,1,0
56190011,2024-04-17,Géant,GPLc,1,0,0
94430003,2024-02-28,Auchan,GPLc,0,1,0
59290001,2024-01-09,Auchan,GPLc,0,3,0
78120003,2024-08-08,Esso,GPLc,0,1,0
31220002,2024-08-04,Systéme U,GPLc,1,0,1
38150001,2024-02-05,Géant,GPLc,0,2,0
94430003,2024-01-12,Leclerc,GPLc,0,1,0
59160002,2024-05-23,CORA,GPLc,1,2,1
13220003,2024-01-23,Géant,GPLc,0,2,1
59430001,2024-06-17,Total,GPLc,1,1,0
17170003,2024-04-30,Systéme U,GPLc,1,2,0
56006001,2024-01-02,Total Access,GPLc,0,1,0
38150001,2024-06-08,Géant,GPLc,0,1,0
56006001,2024-04-30,Intermarché,GPLc,0,1,0
6156001,2024-05-26,Total,GPLc,0,3,0
78120003,2024-08-05,Esso,GPLc,0,1,0
38240003,2024-07-12,Total Access,GPLc,0,3,1
29280001,2024-06-21,Géant,GPLc,0,1,0
69132001,2024-05-31,Systéme U,GPLc,0,1,0
31370001,2024-04-18,Auchan,GPLc,1,0,0
6156001,2024-04-21,Géant,GPLc,1,0,1
78120003,2024-02-11,Total Access,GPLc,0,5,0
47200008,2024-08-12,Intermarché,GPLc,1,0,0
29196001,2024-04-19,Géant,GPLc,0,0,1
71100002,2024-04-30,Géant,GPLc,0,1,0
94430003,2024-08-08,BP,GPLc,0,14,0
31190003,2024-07-03,Intermarché,GPLc,1,0,2
13220003,2024-07-30,BP,GPLc,0,1,0
31190003,2024-04-14,Systéme U,GPLc,1,1,0
69132001,2024-04-06,Esso,GPLc,0,1,0
62901001,2024-01-24,Esso,GPLc,1,0,0
31190003,2024-05-16,Géant,GPLc,1,0,0
38150001,2024-04-07,Géant,GPLc,0,2,0
29196001,2024-03-05,Géant,GPLc,0,0,1
13220003,2024-05-17,Leclerc,GPLc,1,0,0
30900002,2024-04-02,Total Access,GPLc,0,0,2
69200001,2024-02-04,BP,GPLc,0,3,0
13220003,2024-06-26,Géant,GPLc,0,1,0
38150001,2024-04-30,Auchan,GPLc,1,1,0
31190003,2024-04-17,Systéme U,GPLc,1,1,0
59160002,2024-01-04,CORA,GPLc,2,2,0
31220002,2024-07-15,Total,GPLc,1,1,0
59290001,2024-01-09,Avia,GPLc,0,2,0
31220002,2024-04-29,Total,GPLc,1,1,0
69132001,2024-05-19,Systéme U,GPLc,0,1,0
78410002,2024-03-31,Auchan,GPLc,1,0,0
13220003,2024-01-26,Avia,GPLc,0,2,0
69132001,2024-04-26,Total Access,GPLc,1,0,0
38150001,2024-04-26,Avia,GPLc,0,3,0
78120003,2024-04-02,Auchan,GPLc,1,0,0
59290001,2024-01-05,Auchan,GPLc,0,3,0
62901001,2024-02-22,Total,GPLc,1,1,0
31370001,2024-04-04,Total,GPLc,1,1,0
13220003,2024-04-14,Total,GPLc,0,2,0
69132001,2024-03-02,Roady,GPLc,0,1,0
69132001,2024-01-13,Total,GPLc,0,1,0
59430001,2024-06-01,Total Access,GPLc,1,0,0
78120003,2024-02-10,BP,GPLc,0,5,0
4000001,2024-01-07,Systéme U,GPLc,1,0,0
29196001,2024-01-05,Géant,GPLc,0,0,1
22200003,2024-02-20,Intermarché,GPLc,0,1,0
94430003,2024-05-21,Total,GPLc,0,11,0
69200001,2024-03-19,BP,GPLc,0,3,0
22200003,2024-01-15,Intermarché,GPLc,0,1,0
12400001,2024-05-24,Leclerc,GPLc,0,0,1
13220003,2024-01-06,ENI,GPLc,0,2,0
34600001,2024-08-11,Systéme U,GPLc,0,1,0
29196001,2024-07-15,Total,GPLc,0,1,0
13741001,2024-06-01,Dyneff,GPLc,0,1,0
31220002,2024-06-25,Systéme U,GPLc,1,0,1
59290001,2024-04-28,Avia,GPLc,0,2,0
30900002,2024-05-25,Leclerc,GPLc,0,0,1
69132001,2024-02-19,BP,GPLc,0,3,0
71100002,2024-06-27,Leclerc,GPLc,0,3,0
30900002,2024-01-30,Leclerc,GPLc,0,0,1
60280001,2024-03-17,Esso,GPLc,0,1,0
71100002,2024-01-22,Auchan,GPLc,0,1,0
17170003,2024-07-10,Avia,GPLc,0,1,0
69132001,2024-04-14,Total,GPLc,0,1,0
17170003,2024-03-12,Total,GPLc,0,1,0
38150001,2024-02-26,Dyneff,GPLc,0,1,0
29196001,2024-07-05,Total Access,GPLc,0,0,1
31370001,2024-02-08,Systéme U,GPLc,1,0,1
94430003,2024-07-26,BP,GPLc,0,14,0
38150001,2024-04-18,Auchan,GPLc,1,1,0
31190003,2024-08-02,Total,GPLc,1,0,0
78120003,2024-03-04,Avia,GPLc,0,1,0
35301001,2024-06-19,Systéme U,GPLc,0,2,1
56006001,2024-07-12,Avia,GPLc,0,1,0
13220003,2024-02-10,BP,GPLc,0,1,0
6156001,2024-07-23,Avia,GPLc,0,2,0
31190003,2024-01-22,Total,GPLc,1,0,0
47200008,2024-01-30,Leclerc,GPLc,5,0,0
13741001,2024-01-22,Auchan,GPLc,0,1,0
29300004,2024-05-01,Intermarché,GPLc,1,0,1
13741001,2024-01-05,BP,GPLc,0,1,0
78120003,2024-03-26,BP,GPLc,0,5,0
50300001,2024-06-15,Intermarché,GPLc,0,1,0
30900002,2024-01-03,Total Access,GPLc,2,0,0
59160002,2024-06-08,Total,GPLc,2,1,0
13220003,2024-03-26,Avia,GPLc,0,2,0
35301001,2024-08-01,Intermarché,GPLc,0,1,0
78120003,2024-05-07,Avia,GPLc,0,1,0
50300001,2024-05-22,Leclerc,GPLc,1,1,0
56006001,2024-01-16,Total Access,GPLc,0,1,0
94430003,2024-08-06,CORA,GPLc,0,1,0
34600001,2024-08-11,Intermarché,GPLc,1,0,0
38240003,2024-04-25,Total Access,GPLc,0,3,1
38240003,2024-02-14,Total Access,GPLc,1,3,0
38150001,2024-03-20,Systéme U,GPLc,0,1,0
78410002,2024-06-21,Total,GPLc,0,4,0
31170001,2024-01-05,Intermarché,GPLc,3,2,0
69200001,2024-05-03,Esso,GPLc,0,1,0
31190003,2024-02-14,Intermarché,GPLc,1,0,2
17170003,2024-03-26,Total Access,GPLc,0,2,0
94430003,2024-04-09,Total,GPLc,0,11,0
31370001,2024-04-26,Total,GPLc,1,1,0
69132001,2024-07-04,BP,GPLc,0,3,0
78410002,2024-01-12,Total,GPLc,0,4,0
4000001,2024-01-25,Systéme U,GPLc,0,1,0
31370001,2024-01-11,Systéme U,GPLc,0,0,2
71100002,2024-04-12,BP,GPLc,0,1,0
13741001,2024-06-09,Auchan,GPLc,1,0,0
31190003,2024-08-10,Intermarché,GPLc,1,0,2
78120003,2024-04-05,Total Access,GPLc,0,5,0
